id;name;zip; additionalNr;commune;bsfNr;abbreviation;alt;long;lang
2631;Aadorf;8355;0;Aadorf;4551;TG;8.8976982;47.4913594;de
2323;Aarau;5000;0;Aarau;4001;AG;8.0486678;47.3890142;de
2324;Aarau;5004;0;Aarau;4001;AG;8.0605920;47.4009210;de
2325;Aarau Rohr;5032;0;Aarau;4001;AG;8.0852854;47.4020081;de
299;Aarberg;3270;0;Aarberg;301;BE;7.2752975;47.0435455;de
2534;Aarburg;4663;0;Aarburg;4271;AG;7.8992753;47.3207646;de
326;Aarwangen;4912;0;Aarwangen;321;BE;7.7696172;47.2408741;de
121;Aathal-Seegraben;8607;0;Seegraben;119;ZH;8.7696250;47.3394469;de
2635;Aawangen;8522;2;Aadorf;4551;TG;8.8999361;47.5121893;de
721;Ablandschen;1657;0;Saanen;843;BE;7.2928082;46.5770346;de
2494;Abtwil AG;5646;0;Abtwil;4221;AG;8.3550547;47.1750021;de
2001;Abtwil SG;9030;0;Gaiserwald;3442;SG;9.3242625;47.4217130;de
519;Achseten;3725;0;Frutigen;563;BE;7.5984183;46.5270160;de
3303;Aclens;1123;0;Aclens;5621;VD;6.5098431;46.5676555;fr
2805;Acquarossa;6716;0;Acquarossa;5048;TI;8.9370679;46.4559345;it
513;Adelboden;3715;0;Adelboden;561;BE;7.5588218;46.4929114;de
105;Adetswil;8345;0;Baretswil;111;ZH;8.8404096;47.3405206;de
920;Adligenswil;6043;0;Adligenswil;1051;LU;8.3650956;47.0705769;de
21;Adlikon b. Andelfingen;8452;0;Adlikon;21;ZH;8.6935763;47.5808715;de
95;Adlikon b. Regensdorf;8106;2;Regensdorf;96;ZH;8.4664981;47.4481390;de
126;Adliswil;8134;0;Adliswil;131;ZH;8.5223153;47.3128410;de
1490;Aedermannsdorf;4714;0;Aedermannsdorf;2421;SO;7.6082673;47.3036054;de
418;Aefligen;3426;0;Aefligen;401;BE;7.5517453;47.0957129;de
653;Aegerten;2558;0;Aegerten;731;BE;7.2916508;47.1211494;de
207;Aesch (Neftenbach);8412;0;Neftenbach;223;ZH;8.6793653;47.5412752;de
1636;Aesch BL;4147;0;Aesch (BL);2761;BL;7.5965778;47.4668521;de
893;Aesch LU;6287;0;Aesch (LU);1021;LU;8.2391199;47.2547097;de
232;Aesch ZH;8904;0;Aesch (ZH);241;ZH;8.4382402;47.3373573;de
768;Aeschau;3536;0;Eggiwil;901;BE;7.7664539;46.9088831;de
514;Aeschi b. Spiez;3703;0;Aeschi bei Spiez;562;BE;7.6944264;46.6599140;de
1549;Aeschi SO;4556;0;Aeschi (SO);2511;SO;7.6608970;47.1815166;de
515;Aeschiried;3703;41;Aeschi bei Spiez;562;BE;7.7255606;46.6452470;de
586;Aeschlen b. Oberdiessbach;3672;2;Oberdiessbach;619;BE;7.6464689;46.8375431;de
803;Aeschlen ob Gunten;3656;1;Sigriswil;938;BE;7.6988988;46.7198151;de
1520;Aetigkofen;4583;2;Buchegg;2465;SO;7.4666834;47.1232193;de
1522;Aetingen;4587;0;Buchegg;2465;SO;7.5077506;47.1319618;de
2517;Aettenschwil;5645;0;Sins;4239;AG;8.3700373;47.1862512;de
1;Aeugst am Albis;8914;0;Aeugst am Albis;1;ZH;8.4883133;47.2670044;de
2;Aeugstertal;8914;2;Aeugst am Albis;1;ZH;8.4936417;47.2827608;de
2693;Affeltrangen;9556;0;Affeltrangen;4711;TG;9.0300278;47.5259893;de
4;Affoltern am Albis;8910;0;Affoltern am Albis;2;ZH;8.4489451;47.2791686;de
825;Affoltern im Emmental;3416;0;Affoltern im Emmental;951;BE;7.7347512;47.0645081;de
3699;Agarn;3951;0;Agarn;6101;VS;7.6633137;46.2966633;de
2889;Agarone;6597;0;Cugnasco-Gerra;5138;TI;8.9058575;46.1784386;it
288;Agasul;8308;2;Illnau-Effretikon;296;ZH;8.7433282;47.4251885;de
3401;Agiez;1352;0;Agiez;5742;VD;6.5067975;46.7182531;fr
2890;Agno;6982;0;Agno;5141;TI;8.8977061;45.9976614;it
3003;Agra;6927;0;Collina d'Oro;5236;TI;8.9112126;45.9680349;it
1435;Agriswil;3216;2;Ried bei Kerzers;2276;FR;7.1971712;46.9542109;de
3111;Aigle;1860;0;Aigle;5401;VD;6.9676181;46.3172815;fr
4019;Aire;1219;10;Vernier;6643;GE;6.0983499;46.1999273;fr
3959;Aire-la-Ville;1288;0;Aire-la-Ville;6601;GE;6.0433918;46.1908367;fr
2826;Airolo;6780;0;Airolo;5061;TI;8.6092167;46.5291038;it
983;Alberswil;6248;0;Alberswil;1121;LU;7.9972248;47.1496273;de
1299;Albeuve;1669;0;Haut-Intyamon;2121;FR;7.0559898;46.5169050;fr
3700;Albinen;3955;0;Albinen;6102;VS;7.6333487;46.3403791;de
738;Albligen;3183;0;Schwarzenburg;855;BE;7.3191282;46.8517530;de
443;Alchenfluh;3422;2;Rudtligen-Alchenfluh;420;BE;7.5774024;47.0818858;de
419;Alchenstorf;3473;0;Alchenstorf;402;BE;7.6393261;47.1263300;de
2950;Aldesago;6974;0;Lugano;5192;TI;8.9788841;46.0087338;it
1985;Algetshausen;9249;0;Uzwil;3408;SG;9.1070785;47.4477689;de
2515;Alikon;5643;2;Sins;4239;AG;8.3597608;47.1996253;de
3483;Allaman;1165;0;Allaman;5851;VD;6.3953060;46.4708403;fr
4077;Alle;2942;0;Alle;6771;JU;7.1287273;47.4272599;fr
3180;Allens;1304;3;Cossonay;5477;VD;6.5098104;46.6001163;fr
1178;Allenwinden;6319;0;Baar;1701;ZG;8.5509781;47.1645453;de
1600;Allerheiligenberg;4615;0;Hagendorf;2579;SO;7.8148753;47.3525309;de
600;Allmendingen b. Bern;3112;0;Allmendingen;630;BE;7.5241340;46.9147798;de
1637;Allschwil;4123;0;Allschwil;2762;BL;7.5356415;47.5506209;de
2116;Almens;7416;0;Domleschg;3673;GR;9.4591654;46.7380663;rm
1191;Alosen;6315;2;Oberageri;1706;ZG;8.6347700;47.1407503;de
2044;Alp Grum;7710;2;Poschiavo;3561;GR;10.0328583;46.3747659;it
1111;Alpnach Dorf;6055;0;Alpnach;1401;OW;8.2718257;46.9410723;de
1110;Alpnachstad;6053;0;Alpnach;1401;OW;8.2764095;46.9537256;de
1082;Alpthal;8849;0;Alpthal;1361;SZ;8.7161680;47.0707258;de
1931;Alt St. Johann;9656;0;Wildhaus-Alt St. Johann;3359;SG;9.2860331;47.1942540;de
984;Altburon;6147;0;Altburon;1122;LU;7.8824145;47.1799151;de
1737;Altdorf SH;8243;0;Thayngen;2920;SH;8.6585759;47.7840968;de
1023;Altdorf UR;6460;0;Altdorf (UR);1201;UR;8.6422590;46.8833248;de
36;Alten;8453;0;Kleinandelfingen;33;ZH;8.6474601;47.5994255;de
1071;Altendorf;8852;0;Altendorf;1341;SZ;8.8308901;47.1919550;de
1837;Altenrhein;9423;0;Thal;3237;SG;9.5514723;47.4908926;de
1442;Alterswil FR;1715;0;Tafers;2306;FR;7.2588180;46.7955662;de
2670;Alterswilen;8573;2;Kemmental;4666;TG;9.1549791;47.6096470;de
194;Altikon;8479;0;Altikon;211;ZH;8.7845049;47.5752400;de
2671;Altishausen;8573;3;Kemmental;4666;TG;9.1707255;47.6012601;de
986;Altishofen;6246;0;Altishofen;1123;LU;7.9603575;47.2015878;de
2658;Altnau;8595;0;Altnau;4641;TG;9.2576788;47.6080266;de
1840;Altstatten SG;9450;0;Altstatten;3251;SG;9.5414777;47.3780254;de
894;Altwis;6286;0;Hitzkirch;1030;LU;8.2478216;47.2384618;de
2020;Alvaneu Bad;7473;0;Albula/Alvra;3542;GR;9.6469876;46.6688577;rm
2021;Alvaneu Dorf;7492;0;Albula/Alvra;3542;GR;9.6455258;46.6795461;rm
2016;Alvaschein;7451;0;Albula/Alvra;3542;GR;9.5523335;46.6744820;rm
2122;Am Bach (Avers);7447;1;Avers;3681;GR;9.5459331;46.4524056;de
2854;Ambri;6775;0;Quinto;5079;TI;8.6950418;46.5091268;it
1904;Amden;8873;0;Amden;3311;SG;9.1457836;47.1496003;de
3826;Aminona;3963;4;Crans-Montana;6253;VS;7.5256886;46.3325928;fr
2746;Amlikon-Bissegg;8514;0;Amlikon-Bissegg;4881;TG;9.0485794;47.5659168;de
2472;Ammerswil AG;5600;3;Ammerswil;4191;AG;8.2091989;47.3713246;de
302;Ammerzwil BE;3257;1;Grossaffoltern;303;BE;7.3396687;47.0699942;de
2598;Amriswil;8580;0;Amriswil;4461;TG;9.2974892;47.5449759;de
786;Amsoldingen;3633;0;Amsoldingen;921;BE;7.5791838;46.7271474;de
1042;Amsteg;6474;0;Silenen;1216;UR;8.6707179;46.7706670;de
2125;Andeer;7440;0;Andeer;3701;GR;9.4247950;46.6016710;rm
32;Andelfingen;8450;0;Andelfingen;30;ZH;8.6785203;47.5948822;de
1024;Andermatt;6490;0;Andermatt;1202;UR;8.5973709;46.6318374;de
2749;Andhausen;8572;2;Berg (TG);4891;TG;9.1796758;47.5780132;de
2298;Andiast;7159;0;Breil/Brigels;3981;GR;9.1179364;46.7870127;rm
2000;Andwil SG;9204;0;Andwil (SG);3441;SG;9.2698760;47.4393937;de
2757;Andwil TG;8586;2;Birwinken;4901;TG;9.2157609;47.5657304;de
2398;Anglikon;5611;0;Wohlen (AG);4082;AG;8.2627989;47.3653614;de
3960;Anieres;1247;0;Anieres;6602;GE;6.2229047;46.2762209;fr
1680;Anwil;4469;0;Anwil;2841;BL;7.9398847;47.4513594;de
3676;Anzere;1972;0;Ayent;6082;VS;7.3966079;46.2961834;fr
2836;Anzonico;6748;0;Faido;5072;TI;8.8627778;46.4316085;it
1789;Appenzell;9050;0;Appenzell;3101;AI;9.4100879;47.3308987;de
1794;Appenzell Eggerstanden;9050;2;Rute;3103;AI;9.4675572;47.3309043;de
1798;Appenzell Enggenhutten;9050;3;Schlatt-Haslen;3104;AI;9.3623064;47.3530546;de
1790;Appenzell Meistersrute;9050;5;Appenzell;3101;AI;9.4299077;47.3450057;de
1799;Appenzell Schlatt;9050;7;Schlatt-Haslen;3104;AI;9.3959591;47.3564286;de
1795;Appenzell Steinegg;9050;6;Rute;3103;AI;9.4305397;47.3205168;de
3142;Apples;1143;0;Apples;5421;VD;6.4286217;46.5522565;fr
3596;Aproz (Nendaz);1994;2;Nendaz;6024;VS;7.3159580;46.2067288;fr
2819;Aquila;6719;0;Blenio;5049;TI;8.9482162;46.5038978;it
2820;Aquila;6719;0;Blenio;5049;TI;9.0100044;46.5818418;it
3297;Aran;1091;1;Bourg-en-Lavaux;5613;VD;6.7103377;46.4980078;fr
2892;Aranno;6994;0;Aranno;5143;TI;8.8730802;46.0179088;it
3833;Arbaz;1974;0;Arbaz;6261;VS;7.3834924;46.2722651;fr
2782;Arbedo;6517;0;Arbedo-Castione;5001;TI;9.0464833;46.2137846;it
1709;Arboldswil;4424;0;Arboldswil;2881;BL;7.7186027;47.4166256;de
2581;Arbon;9320;0;Arbon;4401;TG;9.4368933;47.5152340;de
2869;Arcegno;6618;0;Losone;5115;TI;8.7428475;46.1623996;it
405;Arch;3296;0;Arch;381;BE;7.4275230;47.1638591;de
1345;Arconciel;1732;0;Bois-d'Amont;2238;FR;7.1230391;46.7468714;fr
2158;Ardez;7546;0;Scuol;3762;GR;10.2020422;46.7754527;rm
3583;Ardon;1957;0;Ardon;6021;VS;7.2525681;46.2104411;fr
3873;Areuse;2015;0;Boudry;6404;NE;6.8567894;46.9537043;fr
3674;Argnou (Ayent);1966;10;Ayent;6082;VS;7.3995688;46.2629172;fr
1666;Arisdorf;4422;0;Arisdorf;2821;BL;7.7668847;47.5107749;de
2495;Aristau;5628;0;Aristau;4222;AG;8.3609629;47.2869389;de
1638;Arlesheim;4144;0;Arlesheim;2763;BL;7.6267617;47.4950823;de
2005;Arnegg;9212;0;Gossau (SG);3443;SG;9.2520395;47.4419981;de
3367;Arnex-sur-Nyon;1277;1;Arnex-sur-Nyon;5701;VD;6.1914739;46.3753328;fr
3402;Arnex-sur-Orbe;1321;0;Arnex-sur-Orbe;5743;VD;6.5191955;46.6932448;fr
2375;Arni AG;8905;3;Arni (AG);4061;AG;8.4203092;47.3185468;de
565;Arni BE;3508;0;Arni (BE);602;BE;7.6680928;46.9361151;de
2893;Arogno;6822;0;Arogno;5144;TI;8.9885675;45.9595876;it
3684;Arolla;1986;0;Evolene;6083;VS;7.4832314;46.0248279;fr
2265;Arosa;7050;0;Arosa;3921;GR;9.6755992;46.7772983;de
3008;Arosio;6939;2;Alto Malcantone;5237;TI;8.9001862;46.0477754;it
1088;Arth;6415;0;Arth;1362;SZ;8.5231392;47.0635921;de
3129;Arveyes;1884;2;Ollon;5409;VD;7.0625209;46.2888233;fr
2218;Arvigo;6543;0;Calanca;3837;GR;9.1133912;46.3022507;it
3842;Arvillard (Salins);1991;2;Sion;6266;VS;7.3459300;46.2109970;fr
3368;Arzier-Le Muids;1273;0;Arzier-Le Muids;5702;VD;6.2073593;46.4605192;fr
3030;Arzo;6864;0;Mendrisio;5254;TI;8.9412409;45.8761167;it
2251;Ascharina;7245;0;Luzein;3891;GR;9.8070841;46.9576317;de
2858;Ascona;6612;0;Ascona;5091;TI;8.7679496;46.1549337;it
2328;Asp;5025;0;Densburen;4004;AG;8.0487581;47.4428701;de
3208;Assens;1042;0;Assens;5511;VD;6.6226378;46.6125602;fr
2895;Astano;6999;0;Astano;5146;TI;8.8162269;46.0126999;it
4116;Asuel;2954;0;La Baroche;6810;JU;7.2111511;47.4019735;fr
3962;Athenaz (Avusy);1285;0;Avusy;6604;GE;6.0072612;46.1546867;fr
1463;Attalens;1616;0;Attalens;2321;FR;6.8492213;46.5108462;fr
2544;Attelwil;5056;0;Reitnau;4281;AG;8.0446997;47.2622326;de
297;Attikon;8544;0;Wiesendangen;298;ZH;8.7979620;47.5358735;de
1025;Attinghausen;6468;0;Attinghausen;1203;UR;8.6239798;46.8649708;de
847;Attiswil;4536;0;Attiswil;971;BE;7.6161491;47.2504607;de
1828;Au SG;9434;0;Au (SG);3231;SG;9.6337825;47.4334136;de
2706;Au TG;8376;2;Fischingen;4726;TG;8.9536011;47.3977403;de
273;Au ZH;8804;0;Wadenswil;293;ZH;8.6429753;47.2469903;de
3143;Aubonne;1170;0;Aubonne;5422;VD;6.3921474;46.4967194;fr
1253;Auboranges;1673;3;Auboranges;2061;FR;6.8057061;46.5826947;fr
3731;Auddes-sur-Riddes;1914;2;Riddes;6139;VS;7.2440824;46.1544213;fr
2401;Auenstein;5105;0;Auenstein;4091;AG;8.1407049;47.4159938;de
2202;Augio;6548;1;Rossa;3808;GR;9.1267101;46.3647019;it
1667;Augst BL;4302;0;Augst;2822;BL;7.7199917;47.5324775;de
1232;Aumont;1484;0;Les Montets;2050;FR;6.8486175;46.8011857;fr
2882;Auressio;6661;2;Onsernone;5136;TI;8.6844835;46.2015912;it
3067;Aurigeno;6677;1;Maggia;5317;TI;8.7126515;46.2307612;it
158;Auslikon;8331;0;Pfaffikon;177;ZH;8.8069056;47.3455049;de
3764;Ausserberg;3938;0;Ausserberg;6191;VS;7.8511002;46.3143351;de
3645;Ausserbinn;3995;2;Ernen;6056;VS;8.1492065;46.3822572;de
2134;Ausserferrera;7444;0;Ferrera;3713;GR;9.4416375;46.5573261;rm
327;Auswil;4944;0;Auswil;322;BE;7.8326757;47.1346629;de
1350;Autafond;1782;2;Belfaux;2175;FR;7.0778698;46.8136181;fr
1243;Autavaux;1475;0;Estavayer;2054;FR;6.8774771;46.8652003;fr
1346;Autigny;1742;0;Autigny;2173;FR;7.0205770;46.7364948;fr
3885;Auvernier;2012;0;Milvignes;6416;NE;6.8772366;46.9777811;fr
2496;Auw;5644;0;Auw;4223;AG;8.3670537;47.2100918;de
3079;Avegno;6670;0;Avegno Gordevio;5324;TI;8.7459106;46.2063828;it
3593;Aven;1976;1;Conthey;6023;VS;7.2723411;46.2364859;fr
3159;Avenches;1580;0;Avenches;5451;VD;7.0406069;46.8802484;fr
1305;Avry-devant-Pont;1644;0;Pont-en-Ogoz;2122;FR;7.0864021;46.6872069;fr
1348;Avry-sur-Matran;1754;4;Avry;2174;FR;7.0706664;46.7878454;fr
3961;Avully;1237;0;Avully;6603;GE;5.9999549;46.1694684;fr
533;Axalp;3855;1;Brienz (BE);573;BE;8.0383062;46.7214386;de
3817;Ayer;3961;24;Anniviers;6252;VS;7.6056249;46.1802390;fr
1866;Azmoos;9478;0;Wartau;3276;SG;9.4758246;47.0801388;de
1179;Baar;6340;0;Baar;1701;ZG;8.5228004;47.1932504;de
3602;Baar (Nendaz);1996;5;Nendaz;6024;VS;7.3294720;46.2047039;fr
1062;Bach SZ;8806;0;Freienbach;1322;SZ;8.7326780;47.2039124;de
50;Bachenbulach;8184;0;Bachenbulach;51;ZH;8.5464302;47.5035692;de
1940;Bachli (Hemberg);9633;2;Hemberg;3372;SG;9.1949671;47.3054524;de
76;Bachs;8164;0;Bachs;81;ZH;8.4390700;47.5250590;de
1870;Bad Ragaz;7310;0;Bad Ragaz;3291;SG;9.5009577;47.0040153;de
2580;Bad Zurzach;5330;0;Bad Zurzach;4323;AG;8.2953027;47.5820821;de
2340;Baden;5400;0;Baden;4021;AG;8.3089815;47.4726264;de
2341;Baden;5404;0;Baden;4021;AG;8.2782855;47.4545067;de
910;Baldegg;6283;0;Hochdorf;1031;LU;8.2804766;47.1856328;de
2556;Baldingen;5333;0;Baldingen;4301;AG;8.3208078;47.5557293;de
3014;Balerna;6828;0;Balerna;5242;TI;9.0080627;45.8495764;it
1830;Balgach;9436;0;Balgach;3232;SG;9.6063106;47.4073732;de
3403;Ballaigues;1338;0;Ballaigues;5744;VD;6.4147534;46.7292465;fr
3145;Ballens;1144;0;Ballens;5423;VD;6.3740798;46.5546906;fr
501;Ballmoos;3303;4;Jegenstorf;540;BE;7.4758609;47.0404882;de
895;Ballwil;6275;0;Ballwil;1023;LU;8.3207192;47.1522892;de
1574;Balm b. Gunsberg;4525;0;Balm bei Gunsberg;2541;SO;7.5540712;47.2534793;de
1506;Balm b. Messen;3254;2;Messen;2457;SO;7.4315468;47.1037098;de
1572;Balmberg;4524;2;Balm bei Gunsberg;2541;SO;7.5517257;47.2699902;de
1491;Balsthal;4710;0;Balsthal;2422;SO;7.6981981;47.3119336;de
2698;Balterswil;8362;0;Bichelsee-Balterswil;4721;TG;8.9376205;47.4531579;de
3850;Baltschieder;3937;0;Baltschieder;6281;VS;7.8811337;46.3759365;de
3851;Baltschieder;3937;0;Baltschieder;6281;VS;7.8648497;46.3094470;de
4119;Balzers;9496;0;Balzers;7003;LI;9.5023475;47.0652749;de
2899;Banco;6981;16;Bedigliora;5149;TI;8.8432916;46.0105567;it
319;Bangerten b. Dieterswil;3256;2;Rapperswil (BE);310;BE;7.4476528;47.0567309;de
200;Bank (Dagerlen);8471;5;Dagerlen;214;ZH;8.7409508;47.5491423;de
328;Bannwil;4913;0;Bannwil;323;BE;7.7299471;47.2374087;de
772;Barau;3552;0;Langnau im Emmental;902;BE;7.8110599;46.9329927;de
2927;Barbengo;6917;0;Lugano;5192;TI;8.9136155;45.9582522;it
1405;Barbereche;1783;4;Courtepin;2254;FR;7.1612909;46.8566695;fr
104;Baretswil;8344;0;Baretswil;111;ZH;8.8557785;47.3375353;de
300;Bargen BE;3282;0;Bargen (BE);302;BE;7.2573011;47.0401579;de
1738;Bargen SH;8233;0;Bargen (SH);2931;SH;8.6102456;47.7919116;de
420;Bariswil BE;3323;0;Bariswil;403;BE;7.5337285;47.0174903;de
2330;Barmelweid;5017;0;Erlinsbach (AG);4005;AG;7.9699419;47.4218578;de
1609;Barschwil;4252;0;Barschwil;2611;SO;7.4730873;47.3834010;de
1734;Barzheim;8241;0;Thayngen;2920;SH;8.7211667;47.7606759;de
2626;Basadingen;8254;0;Basadingen-Schlattingen;4536;TG;8.7433976;47.6716168;de
1621;Basel;4001;0;Basel;2701;BS;7.5888701;47.5563707;de
1622;Basel;4031;0;Basel;2701;BS;7.5828335;47.5619661;de
1623;Basel;4031;0;Basel;2701;BS;7.5763463;47.5624862;de
1624;Basel;4051;0;Basel;2701;BS;7.5866976;47.5541905;de
1625;Basel;4052;0;Basel;2701;BS;7.6074320;47.5473731;de
1626;Basel;4052;0;Basel;2701;BS;7.5961744;47.5224716;de
1627;Basel;4053;0;Basel;2701;BS;7.6010127;47.5383314;de
1628;Basel;4054;0;Basel;2701;BS;7.5689401;47.5504938;de
1629;Basel;4055;0;Basel;2701;BS;7.5639617;47.5637278;de
1630;Basel;4056;0;Basel;2701;BS;7.5735336;47.5695149;de
1631;Basel;4057;0;Basel;2701;BS;7.5996563;47.5760714;de
1632;Basel;4058;0;Basel;2701;BS;7.6134839;47.5677137;de
1633;Basel;4059;0;Basel;2701;BS;7.5934117;47.5316036;de
4048;Bassecourt;2854;0;Haute-Sorne;6729;JU;7.2445487;47.3362598;fr
3597;Basse-Nendaz;1996;0;Nendaz;6024;VS;7.3126788;46.1894801;fr
51;Bassersdorf;8303;0;Bassersdorf;52;ZH;8.6278388;47.4443085;de
3369;Bassins;1269;0;Bassins;5703;VD;6.2315014;46.4621357;fr
487;Batterkinden;3315;0;Batterkinden;533;BE;7.5403407;47.1289938;de
1524;Battwil;4112;1;Battwil;2471;SO;7.5099673;47.4919247;de
1026;Bauen;6466;0;Seedorf (UR);1214;UR;8.5776564;46.9351428;de
3404;Baulmes;1446;0;Baulmes;5745;VD;6.5182668;46.7909311;fr
291;Bauma;8494;0;Bauma;297;ZH;8.8772438;47.3672887;de
3405;Bavois;1372;0;Bavois;5746;VD;6.5656198;46.6853533;fr
1959;Bazenheid;9602;0;Kirchberg (SG);3392;SG;9.0686238;47.4097789;de
530;Beatenberg;3803;0;Beatenberg;571;BE;7.7907854;46.6960068;de
1128;Beckenried;6375;0;Beckenried;1501;NW;8.4687468;46.9650886;de
2896;Bedano;6930;0;Bedano;5148;TI;8.9193601;46.0513561;it
2897;Bedigliora;6981;11;Bedigliora;5149;TI;8.8286702;46.0217430;it
2898;Bedigliora;6981;11;Bedigliora;5149;TI;8.8424283;46.0025589;it
2829;Bedretto;6781;4;Bedretto;5063;TI;8.5116923;46.5061037;it
1750;Beggingen;8228;0;Beggingen;2951;SH;8.5336592;47.7676242;de
3370;Begnins;1268;0;Begnins;5704;VD;6.2515248;46.4407926;fr
2497;Beinwil (Freiamt);5637;0;Beinwil (Freiamt);4224;AG;8.3464399;47.2302373;de
2429;Beinwil am See;5712;0;Beinwil am See;4131;AG;8.2084113;47.2649907;de
1610;Beinwil SO;4229;0;Beinwil (SO);2612;SO;7.5874537;47.3620870;de
3574;Belalp;3914;1;Naters;6007;VS;7.9746216;46.3717489;de
1349;Belfaux;1782;0;Belfaux;2175;FR;7.1069398;46.8224025;fr
1575;Bellach;4512;0;Bellach;2542;SO;7.5009841;47.2121408;de
630;Bellelay;2713;0;Saicourt;706;BE;7.1683103;47.2639659;fr
3166;Bellerive VD;1585;2;Vully-les-Lacs;5464;VD;7.0232842;46.9246107;fr
3964;Bellevue;1293;0;Bellevue;6606;GE;6.1532961;46.2537684;fr
2344;Bellikon;5454;0;Bellikon;4022;AG;8.3454285;47.3912045;de
2784;Bellinzona;6500;0;Bellinzona;5002;TI;9.0355266;46.1969898;it
2785;Bellinzona;6503;0;Bellinzona;5002;TI;9.0070870;46.2085971;it
654;Bellmund;2564;0;Bellmund;732;BE;7.2453898;47.1069908;de
3642;Bellwald;3997;0;Bellwald;6052;VS;8.1601118;46.4236389;de
3261;Belmont-sur-Lausanne;1092;0;Belmont-sur-Lausanne;5581;VD;6.6804205;46.5201165;fr
3529;Belmont-sur-Yverdon;1432;0;Belmont-sur-Yverdon;5902;VD;6.6239277;46.7455274;fr
739;Belp;3123;0;Belp;861;BE;7.5005024;46.8909097;de
740;Belpberg;3124;0;Belp;861;BE;7.5212978;46.8673125;de
617;Belprahon;2744;0;Belprahon;681;BE;7.4058857;47.2863533;fr
177;Benglen;8121;0;Fallanden;193;ZH;8.6373240;47.3611732;de
1905;Benken SG;8717;0;Benken (SG);3312;SG;9.0056763;47.1991341;de
22;Benken ZH;8463;0;Benken (ZH);22;ZH;8.6540192;47.6527390;de
1050;Bennau;8836;0;Einsiedeln;1301;SZ;8.7299049;47.1485946;de
1710;Bennwil;4431;0;Bennwil;2882;BL;7.7811522;47.4007351;de
2508;Benzenschwil;5636;0;Merenschwand;4234;AG;8.3637410;47.2464972;de
3209;Bercher;1038;0;Bercher;5512;VD;6.7085220;46.6921550;fr
199;Berg (Dagerlen);8471;4;Dagerlen;214;ZH;8.7331750;47.5637188;de
23;Berg am Irchel;8415;0;Berg am Irchel;23;ZH;8.5981575;47.5704622;de
1818;Berg SG;9305;0;Berg (SG);3211;SG;9.4078139;47.4865671;de
2747;Berg TG;8572;0;Berg (TG);4891;TG;9.1652273;47.5781620;de
2748;Berg TG;8572;0;Berg (TG);4891;TG;9.1969257;47.5974058;de
2345;Bergdietikon;8962;0;Bergdietikon;4023;AG;8.3803702;47.3907569;de
2035;Bergun/Bravuogn;7482;0;Bergun Filisur;3544;GR;9.7449095;46.6291893;rm
2376;Berikon;8965;0;Berikon;4062;AG;8.3768089;47.3516429;de
1739;Beringen;8222;0;Beringen;2932;SH;8.5726116;47.6991787;de
848;Berken;3376;2;Berken;972;BE;7.7059457;47.2257749;de
1262;Berlens;1680;2;Mezieres (FR);2087;FR;6.9532704;46.6931959;fr
2724;Berlingen;8267;0;Berlingen;4801;TG;9.0163300;47.6744637;de
352;Bern;3004;0;Bern;351;BE;7.4520107;46.9804872;de
353;Bern;3005;0;Bern;351;BE;7.4499316;46.9393900;de
354;Bern;3006;0;Bern;351;BE;7.4712783;46.9458121;de
355;Bern;3007;0;Bern;351;BE;7.4345289;46.9391933;de
356;Bern;3008;0;Bern;351;BE;7.4138966;46.9451006;de
357;Bern;3010;0;Bern;351;BE;7.4241473;46.9469497;de
358;Bern;3011;0;Bern;351;BE;7.4479578;46.9472390;de
359;Bern;3012;0;Bern;351;BE;7.4260248;46.9615840;de
360;Bern;3013;0;Bern;351;BE;7.4462007;46.9562089;de
361;Bern;3014;0;Bern;351;BE;7.4584098;46.9621997;de
362;Bern;3015;0;Bern;351;BE;7.4848084;46.9402084;de
363;Bern;3018;0;Bern;351;BE;7.3891126;46.9338888;de
364;Bern;3019;0;Bern;351;BE;7.3479519;46.9309826;de
365;Bern;3020;0;Bern;351;BE;7.3208733;46.9370799;de
366;Bern;3027;0;Bern;351;BE;7.3870223;46.9555525;de
1832;Berneck;9442;0;Berneck;3233;SG;9.6093955;47.4245644;de
3965;Bernex;1233;0;Bernex;6607;GE;6.0696604;46.1737084;fr
2007;Bernhardzell;9304;0;Waldkirch;3444;SG;9.3365567;47.4737797;de
3146;Berolle;1149;0;Berolle;5424;VD;6.3366121;46.5582247;fr
951;Beromunster;6215;0;Beromunster;1081;LU;8.1931463;47.2070218;de
1903;Berschis;8892;0;Walenstadt;3298;SG;9.3469372;47.1051825;de
294;Bertschikon;8543;0;Wiesendangen;298;ZH;8.8145082;47.5268056;de
113;Bertschikon (Gossau ZH);8614;0;Gossau (ZH);115;ZH;8.7572878;47.3209530;de
2883;Berzona;6661;3;Onsernone;5136;TI;8.6622442;46.2047940;it
3029;Besazio;6863;0;Mendrisio;5254;TI;8.9518535;45.8732246;it
2498;Besenburen;5627;0;Besenburen;4226;AG;8.3440547;47.3119779;de
1471;Besencens;1609;2;Saint-Martin (FR);2335;FR;6.8696908;46.5873179;fr
1169;Betschwanden;8777;2;Glarus Sud;1631;GL;9.0273807;46.9441351;de
3780;Betten;3991;0;Bettmeralp;6205;VS;8.0694494;46.3768050;de
849;Bettenhausen;3366;0;Bettenhausen;973;BE;7.7182868;47.1733181;de
3173;Bettens;1042;4;Bettens;5471;VD;6.5773393;46.6257420;fr
